x,y,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,ID,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_YEAR,DIRECTION_MAX_GUST_FLAG,MAX_REL_HUMIDITY
-120.8,50.935,5,,1166658,1,,,0,BC,,,0.2,7.5,2012-05-09 00:00:00,,4.3,,0,1166658.2012.5.9,RED LAKE,,0.2,,,,,9,,,,0,13.7,2012,,
-120.8,50.935,5,,1166658,-5,,,0,BC,,,0,10,2012-05-10 00:00:00,,2.5,,0,1166658.2012.5.10,RED LAKE,,0,,,,,10,,,,0,15.5,2012,,
-120.8,50.935,5,,1166658,-3,,,0,BC,,,0,14,2012-05-11 00:00:00,,5.5,,0,1166658.2012.5.11,RED LAKE,,0,,,,,11,,,,0,12.5,2012,,
-120.8,50.935,5,,1166658,-0.5,,,0,BC,,,0,19,2012-05-12 00:00:00,,9.3,,0,1166658.2012.5.12,RED LAKE,,0,,,,,12,,,,0,8.7,2012,,
-120.8,50.935,5,,1166658,0,,,0,BC,,,0,22.5,2012-05-13 00:00:00,,11.3,,0,1166658.2012.5.13,RED LAKE,,0,,,,,13,,,,0,6.7,2012,,
-120.8,50.935,5,,1166658,6.5,,,0,BC,,,0,25,2012-05-14 00:00:00,,15.8,,0,1166658.2012.5.14,RED LAKE,,0,,,,,14,,,,0,2.2,2012,,
-120.8,50.935,5,,1166658,8,,,0,BC,T,,0,20,2012-05-15 00:00:00,,14,,0,1166658.2012.5.15,RED LAKE,,0,,,,T,15,,,,0,4,2012,,
-120.8,50.935,5,,1166658,6.5,,,1.8,BC,,,1.8,10,2012-05-16 00:00:00,,8.3,,0,1166658.2012.5.16,RED LAKE,,0,,,,,16,,,,0,9.7,2012,,
-120.8,50.935,5,,1166658,-1,,,0,BC,T,,0,12.5,2012-05-17 00:00:00,T,5.8,,0,1166658.2012.5.17,RED LAKE,,0,,,,,17,,,,0,12.2,2012,,
-120.8,50.935,5,,1166658,1.5,,,0,BC,,,0,12.4,2012-05-18 00:00:00,,7,,0,1166658.2012.5.18,RED LAKE,,0,,,,,18,,,,0,11,2012,,
-120.8,50.935,5,,1166658,-0.5,,,0,BC,,,0,15.5,2012-05-19 00:00:00,,7.5,,0,1166658.2012.5.19,RED LAKE,,0,,,,,19,,,,0,10.5,2012,,
-120.8,50.935,5,,1166658,0,,,3.2,BC,,,3.2,12,2012-05-20 00:00:00,,6,,0,1166658.2012.5.20,RED LAKE,,0,,,,,20,,,,0,12,2012,,
-120.8,50.935,5,,1166658,6,,,2.6,BC,,,2.6,12,2012-05-21 00:00:00,,9,,0,1166658.2012.5.21,RED LAKE,,0,,,,,21,,,,0,9,2012,,
-120.8,50.935,5,,1166658,3.5,,,0.5,BC,,,0.5,13.5,2012-05-22 00:00:00,,8.5,,0,1166658.2012.5.22,RED LAKE,,0,,,,,22,,,,0,9.5,2012,,
-120.8,50.935,5,,1166658,3,,,0.2,BC,,,0.2,12.5,2012-05-23 00:00:00,,7.8,,0,1166658.2012.5.23,RED LAKE,,0,,,,,23,,,,0,10.2,2012,,
-120.8,50.935,5,,1166658,1.5,,,9,BC,,,9,10,2012-05-24 00:00:00,,5.8,,0,1166658.2012.5.24,RED LAKE,,0,,,,,24,,,,0,12.2,2012,,
-120.8,50.935,5,,1166658,3,,,0,BC,,,0,17.2,2012-05-25 00:00:00,,10.1,,0,1166658.2012.5.25,RED LAKE,,0,,,,,25,,,,0,7.9,2012,,
-120.8,50.935,5,,1166658,7,,,0,BC,,,0,19.5,2012-05-26 00:00:00,,13.3,,0,1166658.2012.5.26,RED LAKE,,0,,,,,26,,,,0,4.7,2012,,
-120.8,50.935,5,,1166658,5.5,,,0,BC,,,0,20,2012-05-27 00:00:00,,12.8,,0,1166658.2012.5.27,RED LAKE,,0,,,,,27,,,,0,5.2,2012,,
-120.8,50.935,5,,1166658,4,,,2.4,BC,,,2.4,16.5,2012-05-28 00:00:00,,10.3,,0,1166658.2012.5.28,RED LAKE,,0,,,,,28,,,,0,7.7,2012,,
-120.8,50.935,5,,1166658,4,,,1.5,BC,,,1.5,17.5,2012-05-29 00:00:00,,10.8,,0,1166658.2012.5.29,RED LAKE,,0,,,,,29,,,,0,7.2,2012,,
-120.8,50.935,5,,1166658,1,,,0.8,BC,,,0.8,17.5,2012-05-30 00:00:00,,9.3,,0,1166658.2012.5.30,RED LAKE,,0,,,,,30,,,,0,8.7,2012,,
-120.8,50.935,5,,1166658,4,,,0,BC,,,0,16,2012-05-31 00:00:00,,10,,0,1166658.2012.5.31,RED LAKE,,0,,,,,31,,,,0,8,2012,,
-120.8,50.935,6,,1166658,4,,,0.2,BC,,,0.2,19,2012-06-01 00:00:00,,11.5,,0,1166658.2012.6.1,RED LAKE,,0,,,,,1,,,,0,6.5,2012,,
-120.8,50.935,6,,1166658,4.5,,,0,BC,,,0,16.5,2012-06-02 00:00:00,,10.5,,0,1166658.2012.6.2,RED LAKE,,0,,,,,2,,,,0,7.5,2012,,
-120.8,50.935,6,,1166658,2,,,0.5,BC,,,0.5,14,2012-06-03 00:00:00,,8,,0,1166658.2012.6.3,RED LAKE,,0,,,,,3,,,,0,10,2012,,
-120.8,50.935,6,,1166658,3.5,,,10,BC,,,10,12,2012-06-04 00:00:00,,7.8,,0,1166658.2012.6.4,RED LAKE,,0,,,,,4,,,,0,10.2,2012,,
-120.8,50.935,6,,1166658,7,,,10.2,BC,,,10.2,10,2012-06-05 00:00:00,,8.5,,0,1166658.2012.6.5,RED LAKE,,0,,,,,5,,,,0,9.5,2012,,
-120.8,50.935,6,,1166658,3.5,,,3.2,BC,,,3.2,7,2012-06-06 00:00:00,,5.3,,0,1166658.2012.6.6,RED LAKE,,0,,,,,6,,,,0,12.7,2012,,
-120.8,50.935,6,,1166658,0,,,1.2,BC,,,1.2,9,2012-06-07 00:00:00,,4.5,,0,1166658.2012.6.7,RED LAKE,,0,,,,,7,,,,0,13.5,2012,,
-120.8,50.935,6,,1166658,1,,,3.2,BC,,,3.2,13,2012-06-08 00:00:00,,7,,0,1166658.2012.6.8,RED LAKE,,0,,,,,8,,,,0,11,2012,,
-120.8,50.935,6,,1166658,4,,,1,BC,,,1,15.5,2012-06-09 00:00:00,,9.8,,0,1166658.2012.6.9,RED LAKE,,0,,,,,9,,,,0,8.2,2012,,
-120.8,50.935,6,,1166658,4.5,,,0,BC,,,0,21.5,2012-06-10 00:00:00,,13,,0,1166658.2012.6.10,RED LAKE,,0,,,,,10,,,,0,5,2012,,
-120.8,50.935,6,,1166658,4,,,1.5,BC,,,1.5,21.5,2012-06-11 00:00:00,,12.8,,0,1166658.2012.6.11,RED LAKE,,0,,,,,11,,,,0,5.2,2012,,
-120.8,50.935,6,,1166658,4,,,12.4,BC,,,12.4,16,2012-06-12 00:00:00,,10,,0,1166658.2012.6.12,RED LAKE,,0,,,,,12,,,,0,8,2012,,
-120.8,50.935,6,,1166658,6,,,15.8,BC,,,15.8,15,2012-06-13 00:00:00,,10.5,,0,1166658.2012.6.13,RED LAKE,,0,,,,,13,,,,0,7.5,2012,,
-120.8,50.935,6,,1166658,3.5,,,12.8,BC,,,12.8,10,2012-06-14 00:00:00,,6.8,,0,1166658.2012.6.14,RED LAKE,,0,,,,,14,,,,0,11.2,2012,,
-120.8,50.935,6,,1166658,1,,,3.4,BC,,,3.4,17.5,2012-06-15 00:00:00,,9.3,,0,1166658.2012.6.15,RED LAKE,,0,,,,,15,,,,0,8.7,2012,,
-120.8,50.935,6,,1166658,7,,,1,BC,,,1,17,2012-06-16 00:00:00,,12,,0,1166658.2012.6.16,RED LAKE,,0,,,,,16,,,,0,6,2012,,
-120.8,50.935,6,,1166658,7,,,6.2,BC,,,6.2,15.5,2012-06-17 00:00:00,,11.3,,0,1166658.2012.6.17,RED LAKE,,0,,,,,17,,,,0,6.7,2012,,
-120.8,50.935,6,,1166658,5,,,7.8,BC,,,7.8,13,2012-06-18 00:00:00,,9,,0,1166658.2012.6.18,RED LAKE,,0,,,,,18,,,,0,9,2012,,
-120.8,50.935,6,,1166658,6,,,8.4,BC,,,8.4,13.5,2012-06-19 00:00:00,,9.8,,0,1166658.2012.6.19,RED LAKE,,0,,,,,19,,,,0,8.2,2012,,
-120.8,50.935,6,,1166658,5,,,0.5,BC,,,0.5,17.5,2012-06-20 00:00:00,,11.3,,0,1166658.2012.6.20,RED LAKE,,0,,,,,20,,,,0,6.7,2012,,
-120.8,50.935,6,,1166658,8,,,0,BC,,,0,22,2012-06-21 00:00:00,,15,,0,1166658.2012.6.21,RED LAKE,,0,,,,,21,,,,0,3,2012,,
-120.8,50.935,6,,1166658,10,,,6,BC,,,6,23,2012-06-22 00:00:00,,16.5,,0,1166658.2012.6.22,RED LAKE,,0,,,,,22,,,,0,1.5,2012,,
-120.8,50.935,6,,1166658,10,,,22,BC,,,22,15,2012-06-23 00:00:00,,12.5,,0,1166658.2012.6.23,RED LAKE,,0,,,,,23,,,,0,5.5,2012,,
-120.8,50.935,6,,1166658,6,,,5.6,BC,,,5.6,16,2012-06-24 00:00:00,,11,,0,1166658.2012.6.24,RED LAKE,,0,,,,,24,,,,0,7,2012,,
-120.8,50.935,6,,1166658,5,,,0,BC,,,0,16.5,2012-06-25 00:00:00,,10.8,,0,1166658.2012.6.25,RED LAKE,,0,,,,,25,,,,0,7.2,2012,,
-120.8,50.935,6,,1166658,6,,,0,BC,,,0,17.5,2012-06-26 00:00:00,,11.8,,0,1166658.2012.6.26,RED LAKE,,0,,,,,26,,,,0,6.2,2012,,
-120.8,50.935,6,,1166658,8.5,,,0,BC,,,0,18,2012-06-27 00:00:00,,13.3,,0,1166658.2012.6.27,RED LAKE,,0,,,,,27,,,,0,4.7,2012,,
-120.8,50.935,6,,1166658,7.8,,,3,BC,,,3,20,2012-06-28 00:00:00,,13.9,,0,1166658.2012.6.28,RED LAKE,,0,,,,,28,,,,0,4.1,2012,,
-120.8,50.935,6,,1166658,7,,,1.6,BC,,,1.6,19,2012-06-29 00:00:00,,13,,0,1166658.2012.6.29,RED LAKE,,0,,,,,29,,,,0,5,2012,,
-120.8,50.935,6,,1166658,8,,,0.4,BC,,,0.4,18.5,2012-06-30 00:00:00,,13.3,,0,1166658.2012.6.30,RED LAKE,,0,,,,,30,,,,0,4.7,2012,,
-120.8,50.935,7,,1166658,7,,,0,BC,,,0,21.5,2012-07-01 00:00:00,,14.3,,0,1166658.2012.7.1,RED LAKE,,0,,,,,1,,,,0,3.7,2012,,
-120.8,50.935,7,,1166658,6.5,,,3,BC,,,3,17,2012-07-02 00:00:00,,11.8,,0,1166658.2012.7.2,RED LAKE,,0,,,,,2,,,,0,6.2,2012,,
-120.8,50.935,7,,1166658,6,,,13,BC,,,13,11,2012-07-03 00:00:00,,8.5,,0,1166658.2012.7.3,RED LAKE,,0,,,,,3,,,,0,9.5,2012,,
-120.8,50.935,7,,1166658,3.3,,,0,BC,,,0,17.5,2012-07-04 00:00:00,,10.4,,0,1166658.2012.7.4,RED LAKE,,0,,,,,4,,,,0,7.6,2012,,
-120.8,50.935,7,,1166658,6,,,0,BC,,,0,22,2012-07-05 00:00:00,,14,,0,1166658.2012.7.5,RED LAKE,,0,,,,,5,,,,0,4,2012,,
-120.8,50.935,7,,1166658,6.5,,,0,BC,,,0,26,2012-07-06 00:00:00,,16.3,,0,1166658.2012.7.6,RED LAKE,,0,,,,,6,,,,0,1.7,2012,,
-120.8,50.935,7,,1166658,10.5,,,0,BC,,,0,27.5,2012-07-07 00:00:00,,19,,0,1166658.2012.7.7,RED LAKE,,0,,,,,7,,,,1,0,2012,,
-120.8,50.935,7,,1166658,12,,,0.2,BC,,,0.2,30.5,2012-07-08 00:00:00,,21.3,,0,1166658.2012.7.8,RED LAKE,,0,,,,,8,,,,3.3,0,2012,,
-120.8,50.935,7,,1166658,13,,,0,BC,,,0,29,2012-07-09 00:00:00,,21,,0,1166658.2012.7.9,RED LAKE,,0,,,,,9,,,,3,0,2012,,
-120.8,50.935,7,,1166658,12,,,0,BC,,,0,28.5,2012-07-10 00:00:00,,20.3,,0,1166658.2012.7.10,RED LAKE,,0,,,,,10,,,,2.3,0,2012,,
-120.8,50.935,7,,1166658,11.5,,,0,BC,,,0,28,2012-07-11 00:00:00,,19.8,,0,1166658.2012.7.11,RED LAKE,,0,,,,,11,,,,1.8,0,2012,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,28,2012-07-12 00:00:00,,19,,0,1166658.2012.7.12,RED LAKE,,0,,,,,12,,,,1,0,2012,,
-120.8,50.935,7,,1166658,14,,,0,BC,,,0,30.5,2012-07-13 00:00:00,,22.3,,0,1166658.2012.7.13,RED LAKE,,0,,,,,13,,,,4.3,0,2012,,
-120.8,50.935,7,,1166658,14.8,,,1,BC,,,1,29,2012-07-14 00:00:00,,21.9,,0,1166658.2012.7.14,RED LAKE,,0,,,,,14,,,,3.9,0,2012,,
-120.8,50.935,7,,1166658,12,,,2.2,BC,,,2.2,22,2012-07-15 00:00:00,,17,,0,1166658.2012.7.15,RED LAKE,,0,,,,,15,,,,0,1,2012,,
-120.8,50.935,7,,1166658,12,,,0,BC,,,0,27,2012-07-16 00:00:00,,19.5,,0,1166658.2012.7.16,RED LAKE,,0,,,,,16,,,,1.5,0,2012,,
-120.8,50.935,7,,1166658,14,,,0,BC,,,0,27.5,2012-07-17 00:00:00,,20.8,,0,1166658.2012.7.17,RED LAKE,,0,,,,,17,,,,2.8,0,2012,,
-120.8,50.935,7,,1166658,13.5,,,0,BC,,,0,25.5,2012-07-18 00:00:00,,19.5,,0,1166658.2012.7.18,RED LAKE,,0,,,,,18,,,,1.5,0,2012,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,26,2012-07-19 00:00:00,,18,,0,1166658.2012.7.19,RED LAKE,,0,,,,,19,,,,0,0,2012,,
-120.8,50.935,7,,1166658,12.5,,,2.8,BC,,,2.8,27,2012-07-20 00:00:00,,19.8,,0,1166658.2012.7.20,RED LAKE,,0,,,,,20,,,,1.8,0,2012,,
-120.8,50.935,7,,1166658,8.5,,,0,BC,,,0,26,2012-07-21 00:00:00,,17.3,,0,1166658.2012.7.21,RED LAKE,,0,,,,,21,,,,0,0.7,2012,,
-120.8,50.935,7,,1166658,7,,,37,BC,,,37,21,2012-07-22 00:00:00,,14,,0,1166658.2012.7.22,RED LAKE,,0,,,,,22,,,,0,4,2012,,
-120.8,50.935,7,,1166658,8,,,2.5,BC,,,2.5,14,2012-07-23 00:00:00,,11,,0,1166658.2012.7.23,RED LAKE,,0,,,,,23,,,,0,7,2012,,
-120.8,50.935,7,,1166658,5,,,0.7,BC,,,0.7,21,2012-07-24 00:00:00,,13,,0,1166658.2012.7.24,RED LAKE,,0,,,,,24,,,,0,5,2012,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,24,2012-07-25 00:00:00,,17,,0,1166658.2012.7.25,RED LAKE,,0,,,,,25,,,,0,1,2012,,
-120.8,50.935,7,,1166658,11,,,0,BC,,,0,25,2012-07-26 00:00:00,,18,,0,1166658.2012.7.26,RED LAKE,,0,,,,,26,,,,0,0,2012,,
-120.8,50.935,7,,1166658,10.5,,,2.6,BC,,,2.6,27.5,2012-07-27 00:00:00,,19,,0,1166658.2012.7.27,RED LAKE,,0,,,,,27,,,,1,0,2012,,
-120.8,50.935,7,,1166658,9,,,0,BC,,,0,25,2012-07-28 00:00:00,,17,,0,1166658.2012.7.28,RED LAKE,,0,,,,,28,,,,0,1,2012,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,26.5,2012-07-29 00:00:00,,18.3,,0,1166658.2012.7.29,RED LAKE,,0,,,,,29,,,,0.3,0,2012,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,25,2012-07-30 00:00:00,,17.5,,0,1166658.2012.7.30,RED LAKE,,0,,,,,30,,,,0,0.5,2012,,
-120.8,50.935,7,,1166658,7.5,,,0,BC,,,0,23,2012-07-31 00:00:00,,15.3,,0,1166658.2012.7.31,RED LAKE,,0,,,,,31,,,,0,2.7,2012,,
-120.8,50.935,8,,1166658,9,,,0,BC,T,,0,22.5,2012-08-01 00:00:00,,15.8,,0,1166658.2012.8.1,RED LAKE,,0,,,,T,1,,,,0,2.2,2012,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,18,2012-08-02 00:00:00,,12.5,,0,1166658.2012.8.2,RED LAKE,,0,,,,,2,,,,0,5.5,2012,,
-120.8,50.935,8,,1166658,6.5,,,0,BC,,,0,24.5,2012-08-03 00:00:00,,15.5,,0,1166658.2012.8.3,RED LAKE,,0,,,,,3,,,,0,2.5,2012,,
-120.8,50.935,8,,1166658,12,,,0,BC,,,0,28.5,2012-08-04 00:00:00,,20.3,,0,1166658.2012.8.4,RED LAKE,,0,,,,,4,,,,2.3,0,2012,,
-120.8,50.935,8,,1166658,14,,,0,BC,,,0,31,2012-08-05 00:00:00,,22.5,,0,1166658.2012.8.5,RED LAKE,,0,,,,,5,,,,4.5,0,2012,,
-120.8,50.935,8,,1166658,15,,,0.2,BC,,,0.2,30.2,2012-08-06 00:00:00,,22.6,,0,1166658.2012.8.6,RED LAKE,,0,,,,,6,,,,4.6,0,2012,,
-120.8,50.935,8,,1166658,15,,,3.8,BC,,,3.8,26,2012-08-07 00:00:00,,20.5,,0,1166658.2012.8.7,RED LAKE,,0,,,,,7,,,,2.5,0,2012,,
-120.8,50.935,8,,1166658,11,,,0,BC,,,0,26,2012-08-08 00:00:00,,18.5,,0,1166658.2012.8.8,RED LAKE,,0,,,,,8,,,,0.5,0,2012,,
-120.8,50.935,8,,1166658,8,,,0,BC,,,0,26,2012-08-09 00:00:00,,17,,0,1166658.2012.8.9,RED LAKE,,0,,,,,9,,,,0,1,2012,,
-120.8,50.935,8,,1166658,8.5,,,0,BC,,,0,24.5,2012-08-10 00:00:00,,16.5,,0,1166658.2012.8.10,RED LAKE,,0,,,,,10,,,,0,1.5,2012,,
-120.8,50.935,8,,1166658,10.5,,,0,BC,,,0,26,2012-08-11 00:00:00,,18.3,,0,1166658.2012.8.11,RED LAKE,,0,,,,,11,,,,0.3,0,2012,,
-120.8,50.935,8,,1166658,11,,,0,BC,,,0,28,2012-08-12 00:00:00,,19.5,,0,1166658.2012.8.12,RED LAKE,,0,,,,,12,,,,1.5,0,2012,,
-120.8,50.935,8,,1166658,11.5,,,0,BC,T,,0,26.5,2012-08-13 00:00:00,,19,,0,1166658.2012.8.13,RED LAKE,,0,,,,T,13,,,,1,0,2012,,
-120.8,50.935,8,,1166658,11.5,,,0,BC,,,0,23,2012-08-14 00:00:00,,17.3,,0,1166658.2012.8.14,RED LAKE,,0,,,,,14,,,,0,0.7,2012,,
-120.8,50.935,8,,1166658,6,,,0,BC,,,0,24,2012-08-15 00:00:00,,15,,0,1166658.2012.8.15,RED LAKE,,0,,,,,15,,,,0,3,2012,,
-120.8,50.935,8,,1166658,9.5,,,0,BC,,,0,28,2012-08-16 00:00:00,,18.8,,0,1166658.2012.8.16,RED LAKE,,0,,,,,16,,,,0.8,0,2012,,
-120.8,50.935,8,,1166658,11,,,0,BC,,,0,30,2012-08-17 00:00:00,,20.5,,0,1166658.2012.8.17,RED LAKE,,0,,,,,17,,,,2.5,0,2012,,
-120.8,50.935,8,,1166658,12,,,0,BC,,,0,30.5,2012-08-18 00:00:00,,21.3,,0,1166658.2012.8.18,RED LAKE,,0,,,,,18,,,,3.3,0,2012,,
-120.8,50.935,8,,1166658,16,,,0,BC,T,,0,30.5,2012-08-19 00:00:00,,23.3,,0,1166658.2012.8.19,RED LAKE,,0,,,,T,19,,,,5.3,0,2012,,
-120.8,50.935,8,,1166658,13.5,,,0,BC,,,0,28,2012-08-20 00:00:00,,20.8,,0,1166658.2012.8.20,RED LAKE,,0,,,,,20,,,,2.8,0,2012,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,25.5,2012-08-21 00:00:00,,17.8,,0,1166658.2012.8.21,RED LAKE,,0,,,,,21,,,,0,0.2,2012,,
-120.8,50.935,8,,1166658,8,,,0,BC,,,0,23,2012-08-22 00:00:00,,15.5,,0,1166658.2012.8.22,RED LAKE,,0,,,,,22,,,,0,2.5,2012,,
-120.8,50.935,8,,1166658,6.5,,,2.2,BC,,,2.2,17,2012-08-23 00:00:00,,11.8,,0,1166658.2012.8.23,RED LAKE,,0,,,,,23,,,,0,6.2,2012,,
-120.8,50.935,8,,1166658,2.5,,,0,BC,,,0,19,2012-08-24 00:00:00,,10.8,,0,1166658.2012.8.24,RED LAKE,,0,,,,,24,,,,0,7.2,2012,,
-120.8,50.935,8,,1166658,5.5,,,0,BC,,,0,20,2012-08-25 00:00:00,,12.8,,0,1166658.2012.8.25,RED LAKE,,0,,,,,25,,,,0,5.2,2012,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,24,2012-08-26 00:00:00,,15.5,,0,1166658.2012.8.26,RED LAKE,,0,,,,,26,,,,0,2.5,2012,,
-120.8,50.935,8,,1166658,8,,,0,BC,,,0,21.5,2012-08-27 00:00:00,,14.8,,0,1166658.2012.8.27,RED LAKE,,0,,,,,27,,,,0,3.2,2012,,
-120.8,50.935,8,,1166658,8.5,,,0,BC,,,0,15,2012-08-28 00:00:00,,11.8,,0,1166658.2012.8.28,RED LAKE,,0,,,,,28,,,,0,6.2,2012,,
-120.8,50.935,8,,1166658,4.5,,,0,BC,,,0,19,2012-08-29 00:00:00,,11.8,,0,1166658.2012.8.29,RED LAKE,,0,,,,,29,,,,0,6.2,2012,,
-120.8,50.935,8,,1166658,5,,,0,BC,,,0,17.5,2012-08-30 00:00:00,,11.3,,0,1166658.2012.8.30,RED LAKE,,0,,,,,30,,,,0,6.7,2012,,
-120.8,50.935,8,,1166658,4.5,,,0,BC,,,0,16,2012-08-31 00:00:00,,10.3,,0,1166658.2012.8.31,RED LAKE,,0,,,,,31,,,,0,7.7,2012,,
-120.8,50.935,9,,1166658,2,,,0,BC,T,,0,15,2012-09-01 00:00:00,,8.5,,0,1166658.2012.9.1,RED LAKE,,0,,,,T,1,,,,0,9.5,2012,,
-120.8,50.935,9,,1166658,7.5,,,0,BC,,,0,15,2012-09-02 00:00:00,,11.3,,0,1166658.2012.9.2,RED LAKE,,0,,,,,2,,,,0,6.7,2012,,
-120.8,50.935,9,,1166658,5,,,0,BC,,,0,18.5,2012-09-03 00:00:00,,11.8,,0,1166658.2012.9.3,RED LAKE,,0,,,,,3,,,,0,6.2,2012,,
-120.8,50.935,9,,1166658,7.5,,,0,BC,,,0,19.2,2012-09-04 00:00:00,,13.4,,0,1166658.2012.9.4,RED LAKE,,0,,,,,4,,,,0,4.6,2012,,
-120.8,50.935,9,,1166658,6.5,,,0,BC,,,0,19.5,2012-09-05 00:00:00,,13,,0,1166658.2012.9.5,RED LAKE,,0,,,,,5,,,,0,5,2012,,
-120.8,50.935,9,,1166658,5,,,0,BC,,,0,22,2012-09-06 00:00:00,,13.5,,0,1166658.2012.9.6,RED LAKE,,0,,,,,6,,,,0,4.5,2012,,
-120.8,50.935,9,,1166658,7.2,,,0,BC,,,0,26,2012-09-07 00:00:00,,16.6,,0,1166658.2012.9.7,RED LAKE,,0,,,,,7,,,,0,1.4,2012,,
-120.8,50.935,9,,1166658,7.5,,,0,BC,,,0,26,2012-09-08 00:00:00,,16.8,,0,1166658.2012.9.8,RED LAKE,,0,,,,,8,,,,0,1.2,2012,,
-120.8,50.935,9,,1166658,6,,,2.2,BC,,,3.7,22.5,2012-09-09 00:00:00,,14.3,,0,1166658.2012.9.9,RED LAKE,,1.5,,,,,9,,,,0,3.7,2012,,
-120.8,50.935,9,,1166658,0,,,6.6,BC,,,6.6,9.5,2012-09-10 00:00:00,,4.8,,0,1166658.2012.9.10,RED LAKE,,0,,,,,10,,,,0,13.2,2012,,
-120.8,50.935,9,,1166658,0.5,,,0,BC,,,0,11,2012-09-11 00:00:00,,5.8,,0,1166658.2012.9.11,RED LAKE,,0,,,,,11,,,,0,12.2,2012,,
-120.8,50.935,9,,1166658,0,,,0,BC,,,0,16.5,2012-09-12 00:00:00,,8.3,,0,1166658.2012.9.12,RED LAKE,,0,,,,,12,,,,0,9.7,2012,,
-120.8,50.935,9,,1166658,2.2,,,0,BC,,,0,23,2012-09-13 00:00:00,,12.6,,0,1166658.2012.9.13,RED LAKE,,0,,,,,13,,,,0,5.4,2012,,
-120.8,50.935,9,,1166658,5,,,0,BC,,,0,23,2012-09-14 00:00:00,,14,,0,1166658.2012.9.14,RED LAKE,,0,,,,,14,,,,0,4,2012,,
-120.8,50.935,9,,1166658,5,,,0,BC,,,0,21,2012-09-15 00:00:00,,13,,0,1166658.2012.9.15,RED LAKE,,0,,,,,15,,,,0,5,2012,,
-120.8,50.935,9,,1166658,4.5,,,0,BC,,,0,21,2012-09-16 00:00:00,,12.8,,0,1166658.2012.9.16,RED LAKE,,0,,,,,16,,,,0,5.2,2012,,
-120.8,50.935,9,,1166658,5.5,,,0,BC,,,0,24.5,2012-09-17 00:00:00,,15,,0,1166658.2012.9.17,RED LAKE,,0,,,,,17,,,,0,3,2012,,
-120.8,50.935,9,,1166658,6.5,,,0,BC,,,0,26,2012-09-18 00:00:00,,16.3,,0,1166658.2012.9.18,RED LAKE,,0,,,,,18,,,,0,1.7,2012,,
-120.8,50.935,9,,1166658,7.5,,,0,BC,,,0,24.5,2012-09-19 00:00:00,,16,,0,1166658.2012.9.19,RED LAKE,,0,,,,,19,,,,0,2,2012,,
-120.8,50.935,9,,1166658,6,,,0,BC,,,0,26,2012-09-20 00:00:00,,16,,0,1166658.2012.9.20,RED LAKE,,0,,,,,20,,,,0,2,2012,,
-120.8,50.935,9,,1166658,9.5,,,0,BC,,,0,28,2012-09-21 00:00:00,,18.8,,0,1166658.2012.9.21,RED LAKE,,0,,,,,21,,,,0.8,0,2012,,
-120.8,50.935,9,,1166658,9.5,,,0,BC,,,0,26,2012-09-22 00:00:00,,17.8,,0,1166658.2012.9.22,RED LAKE,,0,,,,,22,,,,0,0.2,2012,,
-120.8,50.935,9,,1166658,8.5,,,0,BC,,,0,26.5,2012-09-23 00:00:00,,17.5,,0,1166658.2012.9.23,RED LAKE,,0,,,,,23,,,,0,0.5,2012,,
-120.8,50.935,9,,1166658,9,,,0.4,BC,,,0.4,26,2012-09-24 00:00:00,,17.5,,0,1166658.2012.9.24,RED LAKE,,0,,,,,24,,,,0,0.5,2012,,
-120.8,50.935,9,,1166658,8.5,,,0,BC,,,0,17,2012-09-25 00:00:00,,12.8,,0,1166658.2012.9.25,RED LAKE,,0,,,,,25,,,,0,5.2,2012,,
-120.8,50.935,9,,1166658,4.5,,,0,BC,,,0,20,2012-09-26 00:00:00,,12.3,,0,1166658.2012.9.26,RED LAKE,,0,,,,,26,,,,0,5.7,2012,,
-120.8,50.935,9,,1166658,4.5,,,0,BC,,,0,22,2012-09-27 00:00:00,,13.3,,0,1166658.2012.9.27,RED LAKE,,0,,,,,27,,,,0,4.7,2012,,
