x,y,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,STATION_NAME,LOCAL_YEAR,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_SNOW,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,1985,,,,,,12,,,,,,,11,,,0,,1985-11-15 00:00:00,12,3060903.1985.11.15,,,AB,,,,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,1985,,,,,,0.4,,,,,,,11,,,0,,1985-11-16 00:00:00,0.4,3060903.1985.11.16,,,AB,,,,
-117.86666666666666,53.35,3060903,,,17,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,11,,,0,,1985-11-17 00:00:00,0,3060903.1985.11.17,,,AB,,,,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,11,,,0,,1985-11-18 00:00:00,0,3060903.1985.11.18,,,AB,,,,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,11,,,0,,1985-11-19 00:00:00,0,3060903.1985.11.19,,,AB,,,,
-117.86666666666666,53.35,3060903,,,20,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,11,,,0,,1985-11-20 00:00:00,0,3060903.1985.11.20,,,AB,,,,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,11,,,0,,1985-11-21 00:00:00,0,3060903.1985.11.21,,,AB,,,,
-117.86666666666666,53.35,3060903,,,22,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,11,,,0,,1985-11-22 00:00:00,0,3060903.1985.11.22,,,AB,,,,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,1985,,,,,,0.4,,,,,,,11,,,0,,1985-11-23 00:00:00,0.4,3060903.1985.11.23,,,AB,,,,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,1985,,,,,,0.6,,,,,,,11,,,0,,1985-11-24 00:00:00,0.6,3060903.1985.11.24,,,AB,,,,
-117.86666666666666,53.35,3060903,,,25,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,11,,,0,,1985-11-25 00:00:00,0,3060903.1985.11.25,,,AB,,,,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,11,,,0,,1985-11-26 00:00:00,0,3060903.1985.11.26,,,AB,,,,
-117.86666666666666,53.35,3060903,,,27,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,11,,,0,,1985-11-27 00:00:00,0,3060903.1985.11.27,,,AB,,,,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,1985,,,,,,0.8,,,,,,,11,,,0,,1985-11-28 00:00:00,0.8,3060903.1985.11.28,,,AB,,,,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,1985,,,,,,0.4,,,,,,,11,,,0,,1985-11-29 00:00:00,0.4,3060903.1985.11.29,,,AB,,,,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,11,,,0,,1985-11-30 00:00:00,0,3060903.1985.11.30,,,AB,,,,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-01 00:00:00,0,3060903.1985.12.1,,,AB,,,,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-02 00:00:00,0,3060903.1985.12.2,,,AB,,,,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-03 00:00:00,0,3060903.1985.12.3,,,AB,,,,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-04 00:00:00,0,3060903.1985.12.4,,,AB,,,,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-05 00:00:00,0,3060903.1985.12.5,,,AB,,,,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-06 00:00:00,0,3060903.1985.12.6,,,AB,,,,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-07 00:00:00,0,3060903.1985.12.7,,,AB,,,,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-08 00:00:00,0,3060903.1985.12.8,,,AB,,,,
-117.86666666666666,53.35,3060903,,,9,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,12,,,0,,1985-12-09 00:00:00,0,3060903.1985.12.9,,,AB,,,,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,1985,,,,,,1.8,,,,,,,12,,,0,,1985-12-10 00:00:00,1.8,3060903.1985.12.10,,,AB,,,,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,1985,,,,,,9,,,,,,,12,,,0,,1985-12-11 00:00:00,9,3060903.1985.12.11,,,AB,,,,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,1985,,,,,,1,,,,,,,12,,,0,,1985-12-12 00:00:00,1,3060903.1985.12.12,,,AB,,,,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-13 00:00:00,0,3060903.1985.12.13,,,AB,,,,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-14 00:00:00,0,3060903.1985.12.14,,,AB,,,,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-15 00:00:00,0,3060903.1985.12.15,,,AB,,,,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-16 00:00:00,0,3060903.1985.12.16,,,AB,,,,
-117.86666666666666,53.35,3060903,,,17,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,12,,,0,,1985-12-17 00:00:00,0,3060903.1985.12.17,,,AB,,,,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-18 00:00:00,0,3060903.1985.12.18,,,AB,,,,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-19 00:00:00,0,3060903.1985.12.19,,,AB,,,,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-20 00:00:00,0,3060903.1985.12.20,,,AB,,,,
-117.86666666666666,53.35,3060903,,,21,T,BRULE BLACK CAT,1985,,,,,,0,,,,,,T,12,,,0,,1985-12-21 00:00:00,0,3060903.1985.12.21,,,AB,,,,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-22 00:00:00,0,3060903.1985.12.22,,,AB,,,,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-23 00:00:00,0,3060903.1985.12.23,,,AB,,,,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-24 00:00:00,0,3060903.1985.12.24,,,AB,,,,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-25 00:00:00,0,3060903.1985.12.25,,,AB,,,,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-26 00:00:00,0,3060903.1985.12.26,,,AB,,,,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-27 00:00:00,0,3060903.1985.12.27,,,AB,,,,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-28 00:00:00,0,3060903.1985.12.28,,,AB,,,,
-117.86666666666666,53.35,3060903,,,29,T,BRULE BLACK CAT,1985,,,T,,,0,,,,,,,12,,,0,,1985-12-29 00:00:00,0,3060903.1985.12.29,,,AB,,,,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-30 00:00:00,0,3060903.1985.12.30,,,AB,,,,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,1985,,,,,,0,,,,,,,12,,,0,,1985-12-31 00:00:00,0,3060903.1985.12.31,,,AB,,,,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-01 00:00:00,0,3060903.1986.1.1,,,AB,,,,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-02 00:00:00,0,3060903.1986.1.2,,,AB,,,,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-03 00:00:00,0,3060903.1986.1.3,,,AB,,,,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-04 00:00:00,0,3060903.1986.1.4,,,AB,,,,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-05 00:00:00,0,3060903.1986.1.5,,,AB,,,,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-06 00:00:00,0,3060903.1986.1.6,,,AB,,,,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-07 00:00:00,0,3060903.1986.1.7,,,AB,,,,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-08 00:00:00,0,3060903.1986.1.8,,,AB,,,,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-09 00:00:00,0,3060903.1986.1.9,,,AB,,,,
-117.86666666666666,53.35,3060903,,,10,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,1,,,0,,1986-01-10 00:00:00,0,3060903.1986.1.10,,,AB,,,,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-11 00:00:00,0,3060903.1986.1.11,,,AB,,,,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-12 00:00:00,0,3060903.1986.1.12,,,AB,,,,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-13 00:00:00,0,3060903.1986.1.13,,,AB,,,,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-14 00:00:00,0,3060903.1986.1.14,,,AB,,,,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-15 00:00:00,0,3060903.1986.1.15,,,AB,,,,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-16 00:00:00,0,3060903.1986.1.16,,,AB,,,,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-17 00:00:00,0,3060903.1986.1.17,,,AB,,,,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-18 00:00:00,0,3060903.1986.1.18,,,AB,,,,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,1986,,,,,,0.5,,,,,,,1,,,0.3,,1986-01-19 00:00:00,0.2,3060903.1986.1.19,,,AB,,,,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-20 00:00:00,0,3060903.1986.1.20,,,AB,,,,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-21 00:00:00,0,3060903.1986.1.21,,,AB,,,,
-117.86666666666666,53.35,3060903,,,22,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,1,,,0,,1986-01-22 00:00:00,0,3060903.1986.1.22,,,AB,,,,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-23 00:00:00,0,3060903.1986.1.23,,,AB,,,,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-24 00:00:00,0,3060903.1986.1.24,,,AB,,,,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-25 00:00:00,0,3060903.1986.1.25,,,AB,,,,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-26 00:00:00,0,3060903.1986.1.26,,,AB,,,,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,1986,,,,,,1.5,,,,,,,1,,,0,,1986-01-27 00:00:00,1.5,3060903.1986.1.27,,,AB,,,,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-28 00:00:00,0,3060903.1986.1.28,,,AB,,,,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-29 00:00:00,0,3060903.1986.1.29,,,AB,,,,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-30 00:00:00,0,3060903.1986.1.30,,,AB,,,,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,1,,,0,,1986-01-31 00:00:00,0,3060903.1986.1.31,,,AB,,,,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-01 00:00:00,0,3060903.1986.2.1,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-02 00:00:00,0,3060903.1986.2.2,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-03 00:00:00,0,3060903.1986.2.3,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-04 00:00:00,0,3060903.1986.2.4,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,2,,,0,,1986-02-05 00:00:00,1,3060903.1986.2.5,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-06 00:00:00,0,3060903.1986.2.6,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-07 00:00:00,0,3060903.1986.2.7,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-08 00:00:00,0,3060903.1986.2.8,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,2,,,0,,1986-02-09 00:00:00,1,3060903.1986.2.9,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,10,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,2,,,0,,1986-02-10 00:00:00,0,3060903.1986.2.10,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-11 00:00:00,0,3060903.1986.2.11,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,2,,,0,,1986-02-12 00:00:00,1,3060903.1986.2.12,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,1986,,,,,,2,,,,,,,2,,,0,,1986-02-13 00:00:00,2,3060903.1986.2.13,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,1986,,,,,,4,,,,,,,2,,,0,,1986-02-14 00:00:00,4,3060903.1986.2.14,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,2,,,0,,1986-02-15 00:00:00,3,3060903.1986.2.15,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,2,,,0,,1986-02-16 00:00:00,1,3060903.1986.2.16,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,17,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,2,,,0,,1986-02-17 00:00:00,0,3060903.1986.2.17,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-18 00:00:00,0,3060903.1986.2.18,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-19 00:00:00,0,3060903.1986.2.19,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,1986,,,,,,2,,,,,,,2,,,0,,1986-02-20 00:00:00,2,3060903.1986.2.20,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-21 00:00:00,0,3060903.1986.2.21,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-22 00:00:00,0,3060903.1986.2.22,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,23,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,2,,,0,,1986-02-23 00:00:00,0,3060903.1986.2.23,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-24 00:00:00,0,3060903.1986.2.24,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,2,,,3,,1986-02-25 00:00:00,0,3060903.1986.2.25,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-26 00:00:00,0,3060903.1986.2.26,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,2,,,0,,1986-02-27 00:00:00,0,3060903.1986.2.27,,,AB,,M,,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,1986,,,,,,0,,,,0,,,2,,,0,,1986-02-28 00:00:00,0,3060903.1986.2.28,,,AB,,,,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-01 00:00:00,0,3060903.1986.3.1,,,AB,,,,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-02 00:00:00,0,3060903.1986.3.2,,,AB,,,,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,3,,,3,,1986-03-03 00:00:00,0,3060903.1986.3.3,,,AB,,,,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-04 00:00:00,0,3060903.1986.3.4,,,AB,,,,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,3,,,0,,1986-03-05 00:00:00,3,3060903.1986.3.5,,,AB,,,,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-06 00:00:00,0,3060903.1986.3.6,,,AB,,,,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,3,,,0,,1986-03-07 00:00:00,3,3060903.1986.3.7,,,AB,,,,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-08 00:00:00,0,3060903.1986.3.8,,,AB,,,,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-09 00:00:00,0,3060903.1986.3.9,,,AB,,,,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-10 00:00:00,0,3060903.1986.3.10,,,AB,,,,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-11 00:00:00,0,3060903.1986.3.11,,,AB,,,,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-12 00:00:00,0,3060903.1986.3.12,,,AB,,,,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-13 00:00:00,0,3060903.1986.3.13,,,AB,,,,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,3,,,0,,1986-03-14 00:00:00,1,3060903.1986.3.14,,,AB,,,,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,3,,,0,,1986-03-15 00:00:00,3,3060903.1986.3.15,,,AB,,,,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-16 00:00:00,0,3060903.1986.3.16,,,AB,,,,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-17 00:00:00,0,3060903.1986.3.17,,,AB,,,,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-18 00:00:00,0,3060903.1986.3.18,,,AB,,,,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-19 00:00:00,0,3060903.1986.3.19,,,AB,,,,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-20 00:00:00,0,3060903.1986.3.20,,,AB,,,,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,1986,,,T,,,4.2,,,,,,,3,,,4.2,,1986-03-21 00:00:00,0,3060903.1986.3.21,,,AB,,,,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-22 00:00:00,0,3060903.1986.3.22,,,AB,,,,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,3,,,0,,1986-03-23 00:00:00,1,3060903.1986.3.23,,,AB,,,,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,1986,,,,,,1,,,,,,,3,,,0,,1986-03-24 00:00:00,1,3060903.1986.3.24,,,AB,,,,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-25 00:00:00,0,3060903.1986.3.25,,,AB,,,,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-26 00:00:00,0,3060903.1986.3.26,,,AB,,,,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,1986,,,,,,3,,,,,,,3,,,3,,1986-03-27 00:00:00,0,3060903.1986.3.27,,,AB,,,,
-117.86666666666666,53.35,3060903,,,28,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,3,,,0,,1986-03-28 00:00:00,0,3060903.1986.3.28,,,AB,,,,
-117.86666666666666,53.35,3060903,,,29,T,BRULE BLACK CAT,1986,,,T,,,0,,,,,,,3,,,0,,1986-03-29 00:00:00,0,3060903.1986.3.29,,,AB,,,,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-30 00:00:00,0,3060903.1986.3.30,,,AB,,,,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,3,,,0,,1986-03-31 00:00:00,0,3060903.1986.3.31,,,AB,,,,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,1986,,,,,,0.5,,,,,,,4,,,0.5,,1986-04-01 00:00:00,0,3060903.1986.4.1,,,AB,,,,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,4,,,0,,1986-04-02 00:00:00,0,3060903.1986.4.2,,,AB,,,,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,4,,,0,,1986-04-03 00:00:00,0,3060903.1986.4.3,,,AB,,,,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,4,,,0,,1986-04-04 00:00:00,0,3060903.1986.4.4,,,AB,,,,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,4,,,0,,1986-04-05 00:00:00,0,3060903.1986.4.5,,,AB,,,,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,4,,,0,,1986-04-06 00:00:00,0,3060903.1986.4.6,,,AB,,,,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,1986,,,,,,0,,,,,,,4,,,0,,1986-04-07 00:00:00,0,3060903.1986.4.7,,,AB,,,,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,1986,,,T,,,1.5,,,,,,,4,,,1.5,,1986-04-08 00:00:00,0,3060903.1986.4.8,,,AB,,,,
